,Con/Instl EF,O&M EF,Year
"43.019999999999996,-123.76,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-123.26,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-122.76,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-122.26,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-121.76,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-121.26,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-120.76,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-120.26,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-119.76,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-119.26,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-118.76,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-118.26,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-117.76,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-117.26,S",16.46923076923077,0.0600259571706684,2020
"43.019999999999996,-116.76,S",11.84,0.07839388145315487,2020
"43.019999999999996,-116.26,S",11.84,0.07839388145315487,2020
"43.019999999999996,-115.76,S",11.84,0.07839388145315487,2020
"43.019999999999996,-115.26,S",11.84,0.07839388145315487,2020
"43.019999999999996,-114.76,S",11.84,0.07839388145315487,2020
"43.019999999999996,-114.26,S",11.84,0.07839388145315487,2020
"43.019999999999996,-113.76,S",11.84,0.07839388145315487,2020
"43.019999999999996,-113.26,S",11.84,0.07839388145315487,2020
"43.019999999999996,-112.76,S",11.84,0.07839388145315487,2020
"43.019999999999996,-112.26,S",11.84,0.07839388145315487,2020
"43.019999999999996,-111.76,S",11.84,0.07839388145315487,2020
"43.019999999999996,-111.26,S",11.84,0.07839388145315487,2020
"43.019999999999996,-110.76,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-110.26,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-109.76,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-109.26,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-108.76,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-108.26,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-107.76,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-107.26,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-106.76,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-106.26,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-105.76,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-105.26,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-104.76,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-104.26,S",39.666666666666664,0.01834862385321101,2020
"43.019999999999996,-103.76,S",2080.0,16.0,2020
"43.019999999999996,-103.26,S",2080.0,16.0,2020
"43.019999999999996,-102.76,S",2080.0,16.0,2020
"43.019999999999996,-102.26,S",2080.0,16.0,2020
"43.019999999999996,-101.76,S",2080.0,16.0,2020
"43.019999999999996,-101.26,S",2080.0,16.0,2020
"43.019999999999996,-100.76,S",2080.0,16.0,2020
"43.019999999999996,-100.26,S",2080.0,16.0,2020
"43.019999999999996,-99.76,S",2080.0,16.0,2020
"43.019999999999996,-99.26,S",66.4,4.0,2020
"43.019999999999996,-98.76,S",2080.0,16.0,2020
"43.019999999999996,-98.26,S",2080.0,16.0,2020
"43.019999999999996,-97.76,S",2080.0,16.0,2020
"43.019999999999996,-97.26,S",2080.0,16.0,2020
"43.019999999999996,-96.76,S",2080.0,16.0,2020
"43.019999999999996,-96.26,S",19.233333333333334,0.5246589716684156,2020
"43.019999999999996,-95.76,S",19.233333333333334,0.5246589716684156,2020
"43.019999999999996,-95.26,S",19.233333333333334,0.5246589716684156,2020
"43.019999999999996,-94.76,S",19.233333333333334,0.5246589716684156,2020
"43.019999999999996,-94.26,S",19.233333333333334,0.5246589716684156,2020
"43.019999999999996,-93.76,S",19.233333333333334,0.5246589716684156,2020
"43.019999999999996,-93.26,S",19.233333333333334,0.5246589716684156,2020
"43.019999999999996,-92.76,S",19.233333333333334,0.5246589716684156,2020
"43.019999999999996,-92.26,S",19.233333333333334,0.5246589716684156,2020
"43.019999999999996,-91.76,S",19.233333333333334,0.5246589716684156,2020
"43.019999999999996,-91.26,S",19.233333333333334,0.5246589716684156,2020
"43.019999999999996,-90.76,S",40.044444444444444,0.6050955414012739,2020
"43.019999999999996,-90.26,S",40.044444444444444,0.6050955414012739,2020
"43.019999999999996,-89.76,S",40.044444444444444,0.6050955414012739,2020
"43.019999999999996,-89.26,S",40.044444444444444,0.6050955414012739,2020
"43.019999999999996,-88.76,S",40.044444444444444,0.6050955414012739,2020
"43.019999999999996,-88.26,S",40.044444444444444,0.6050955414012739,2020
"43.019999999999996,-85.76,S",81.76666666666667,1.2079615648593,2020
"43.019999999999996,-85.26,S",81.76666666666667,1.2079615648593,2020
"43.019999999999996,-84.76,S",81.76666666666667,1.2079615648593,2020
"43.019999999999996,-84.26,S",81.76666666666667,1.2079615648593,2020
"43.019999999999996,-83.76,S",81.76666666666667,1.2079615648593,2020
"43.019999999999996,-83.26,S",81.76666666666667,1.2079615648593,2020
"43.019999999999996,-82.76,S",81.76666666666667,1.2079615648593,2020
"43.019999999999996,-78.76,S",17.008695652173913,0.30271398747390393,2020
"43.019999999999996,-78.26,S",17.008695652173913,0.30271398747390393,2020
"43.019999999999996,-77.76,S",17.008695652173913,0.30271398747390393,2020
"43.019999999999996,-77.26,S",17.008695652173913,0.30271398747390393,2020
"43.019999999999996,-76.76,S",17.008695652173913,0.30271398747390393,2020
"43.019999999999996,-76.26,S",17.008695652173913,0.30271398747390393,2020
"43.019999999999996,-75.76,S",17.008695652173913,0.30271398747390393,2020
"43.019999999999996,-75.26,S",17.008695652173913,0.30271398747390393,2020
"43.019999999999996,-74.76,S",17.008695652173913,0.30271398747390393,2020
"43.019999999999996,-74.26,S",17.008695652173913,0.30271398747390393,2020
"43.019999999999996,-73.76,S",17.008695652173913,0.30271398747390393,2020
"43.019999999999996,-73.26,S",12.659574468085106,0.32371794871794873,2020
"43.019999999999996,-72.76,S",12.659574468085106,0.32371794871794873,2020
"43.019999999999996,-72.26,S",35.52173913043478,0.4611923509561305,2020
"43.019999999999996,-71.76,S",35.52173913043478,0.4611923509561305,2020
"43.019999999999996,-71.26,S",35.52173913043478,0.4611923509561305,2020
"43.019999999999996,-70.76,S",35.52173913043478,0.4611923509561305,2020
"43.519999999999996,-123.76,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-123.26,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-122.76,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-122.26,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-121.76,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-121.26,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-120.76,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-120.26,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-119.76,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-119.26,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-118.76,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-118.26,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-117.76,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-117.26,S",16.46923076923077,0.0600259571706684,2020
"43.519999999999996,-116.76,S",11.84,0.07839388145315487,2020
"43.519999999999996,-116.26,S",11.84,0.07839388145315487,2020
"43.519999999999996,-115.76,S",11.84,0.07839388145315487,2020
"43.519999999999996,-115.26,S",11.84,0.07839388145315487,2020
"43.519999999999996,-114.76,S",11.84,0.07839388145315487,2020
"43.519999999999996,-114.26,S",11.84,0.07839388145315487,2020
"43.519999999999996,-113.76,S",11.84,0.07839388145315487,2020
"43.519999999999996,-113.26,S",11.84,0.07839388145315487,2020
"43.519999999999996,-112.76,S",11.84,0.07839388145315487,2020
"43.519999999999996,-112.26,S",11.84,0.07839388145315487,2020
"43.519999999999996,-111.76,S",11.84,0.07839388145315487,2020
"43.519999999999996,-111.26,S",11.84,0.07839388145315487,2020
"43.519999999999996,-110.76,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-110.26,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-109.76,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-109.26,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-108.76,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-108.26,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-107.76,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-107.26,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-106.76,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-106.26,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-105.76,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-105.26,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-104.76,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-104.26,S",39.666666666666664,0.01834862385321101,2020
"43.519999999999996,-103.76,S",2080.0,16.0,2020
"43.519999999999996,-103.26,S",2080.0,16.0,2020
"43.519999999999996,-102.76,S",2080.0,16.0,2020
"43.519999999999996,-102.26,S",2080.0,16.0,2020
"43.519999999999996,-101.76,S",2080.0,16.0,2020
"43.519999999999996,-101.26,S",2080.0,16.0,2020
"43.519999999999996,-100.76,S",2080.0,16.0,2020
"43.519999999999996,-100.26,S",2080.0,16.0,2020
"43.519999999999996,-99.76,S",2080.0,16.0,2020
"43.519999999999996,-99.26,S",2080.0,16.0,2020
"43.519999999999996,-98.76,S",2080.0,16.0,2020
"43.519999999999996,-98.26,S",2080.0,16.0,2020
"43.519999999999996,-97.76,S",2080.0,16.0,2020
"43.519999999999996,-97.26,S",2080.0,16.0,2020
"43.519999999999996,-96.76,S",2080.0,16.0,2020
"43.519999999999996,-96.26,S",12.341666666666667,0.12646655492914827,2020
"43.519999999999996,-95.76,S",12.341666666666667,0.12646655492914827,2020
"43.519999999999996,-95.26,S",12.341666666666667,0.12646655492914827,2020
"43.519999999999996,-94.76,S",12.341666666666667,0.12646655492914827,2020
"43.519999999999996,-94.26,S",12.341666666666667,0.12646655492914827,2020
"43.519999999999996,-93.76,S",12.341666666666667,0.12646655492914827,2020
"43.519999999999996,-93.26,S",12.341666666666667,0.12646655492914827,2020
"43.519999999999996,-92.76,S",12.341666666666667,0.12646655492914827,2020
"43.519999999999996,-92.26,S",12.341666666666667,0.12646655492914827,2020
"43.519999999999996,-91.76,S",12.341666666666667,0.12646655492914827,2020
"43.519999999999996,-91.26,S",12.341666666666667,0.12646655492914827,2020
"43.519999999999996,-90.76,S",40.044444444444444,0.6050955414012739,2020
"43.519999999999996,-90.26,S",40.044444444444444,0.6050955414012739,2020
"43.519999999999996,-89.76,S",40.044444444444444,0.6050955414012739,2020
"43.519999999999996,-89.26,S",40.044444444444444,0.6050955414012739,2020
"43.519999999999996,-88.76,S",40.044444444444444,0.6050955414012739,2020
"43.519999999999996,-88.26,S",40.044444444444444,0.6050955414012739,2020
"43.519999999999996,-86.26,S",81.76666666666667,1.2079615648593,2020
"43.519999999999996,-85.76,S",81.76666666666667,1.2079615648593,2020
"43.519999999999996,-85.26,S",81.76666666666667,1.2079615648593,2020
"43.519999999999996,-84.76,S",81.76666666666667,1.2079615648593,2020
"43.519999999999996,-84.26,S",81.76666666666667,1.2079615648593,2020
"43.519999999999996,-83.76,S",81.76666666666667,1.2079615648593,2020
"43.519999999999996,-83.26,S",81.76666666666667,1.2079615648593,2020
"43.519999999999996,-82.76,S",81.76666666666667,1.2079615648593,2020
"43.519999999999996,-76.26,S",17.008695652173913,0.30271398747390393,2020
"43.519999999999996,-75.76,S",17.008695652173913,0.30271398747390393,2020
"43.519999999999996,-75.26,S",17.008695652173913,0.30271398747390393,2020
"43.519999999999996,-74.76,S",17.008695652173913,0.30271398747390393,2020
"43.519999999999996,-74.26,S",17.008695652173913,0.30271398747390393,2020
"43.519999999999996,-73.76,S",17.008695652173913,0.30271398747390393,2020
"43.519999999999996,-73.26,S",17.008695652173913,0.30271398747390393,2020
"43.519999999999996,-72.76,S",12.659574468085106,0.32371794871794873,2020
"43.519999999999996,-72.26,S",35.52173913043478,0.4611923509561305,2020
"43.519999999999996,-71.76,S",35.52173913043478,0.4611923509561305,2020
"43.519999999999996,-71.26,S",35.52173913043478,0.4611923509561305,2020
"43.519999999999996,-70.76,S",28.526315789473685,0.19202363367799113,2020
"44.019999999999996,-123.76,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-123.26,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-122.76,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-122.26,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-121.76,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-121.26,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-120.76,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-120.26,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-119.76,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-119.26,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-118.76,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-118.26,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-117.76,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-117.26,S",16.46923076923077,0.0600259571706684,2020
"44.019999999999996,-116.76,S",11.84,0.07839388145315487,2020
"44.019999999999996,-116.26,S",11.84,0.07839388145315487,2020
"44.019999999999996,-115.76,S",11.84,0.07839388145315487,2020
"44.019999999999996,-115.26,S",11.84,0.07839388145315487,2020
"44.019999999999996,-114.76,S",11.84,0.07839388145315487,2020
"44.019999999999996,-114.26,S",11.84,0.07839388145315487,2020
"44.019999999999996,-113.76,S",11.84,0.07839388145315487,2020
"44.019999999999996,-113.26,S",11.84,0.07839388145315487,2020
"44.019999999999996,-112.76,S",11.84,0.07839388145315487,2020
"44.019999999999996,-112.26,S",11.84,0.07839388145315487,2020
"44.019999999999996,-111.76,S",11.84,0.07839388145315487,2020
"44.019999999999996,-111.26,S",11.84,0.07839388145315487,2020
"44.019999999999996,-110.76,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-110.26,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-109.76,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-109.26,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-108.76,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-108.26,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-107.76,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-107.26,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-106.76,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-106.26,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-105.76,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-105.26,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-104.76,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-104.26,S",39.666666666666664,0.01834862385321101,2020
"44.019999999999996,-103.76,S",2080.0,16.0,2020
"44.019999999999996,-103.26,S",2080.0,16.0,2020
"44.019999999999996,-102.76,S",2080.0,16.0,2020
"44.019999999999996,-102.26,S",2080.0,16.0,2020
"44.019999999999996,-101.76,S",2080.0,16.0,2020
"44.019999999999996,-101.26,S",2080.0,16.0,2020
"44.019999999999996,-100.76,S",2080.0,16.0,2020
"44.019999999999996,-100.26,S",2080.0,16.0,2020
"44.019999999999996,-99.76,S",2080.0,16.0,2020
"44.019999999999996,-99.26,S",2080.0,16.0,2020
"44.019999999999996,-98.76,S",2080.0,16.0,2020
"44.019999999999996,-98.26,S",2080.0,16.0,2020
"44.019999999999996,-97.76,S",2080.0,16.0,2020
"44.019999999999996,-97.26,S",2080.0,16.0,2020
"44.019999999999996,-96.76,S",2080.0,16.0,2020
"44.019999999999996,-96.26,S",12.341666666666667,0.12646655492914827,2020
"44.019999999999996,-95.76,S",12.341666666666667,0.12646655492914827,2020
"44.019999999999996,-95.26,S",12.341666666666667,0.12646655492914827,2020
"44.019999999999996,-94.76,S",12.341666666666667,0.12646655492914827,2020
"44.019999999999996,-94.26,S",12.341666666666667,0.12646655492914827,2020
"44.019999999999996,-93.76,S",12.341666666666667,0.12646655492914827,2020
"44.019999999999996,-93.26,S",12.341666666666667,0.12646655492914827,2020
